"","date","anom"
"1","01/01/50",-0.657881876620788
"2","02/01/50",-0.529244914833132
"3","03/01/50",-0.435636197560993
"4","04/01/50",-0.714166803118449
"5","05/01/50",-0.734568721199732
"6","06/01/50",-0.722299910271945
"7","07/01/50",-0.77901455792396
"8","08/01/50",-0.59686418460763
"9","09/01/50",0.609615933312022
"10","10/01/50",-0.16199036979157
"11","11/01/50",-1.46070696806292
"12","12/01/50",-1.37097596554288
"13","01/01/51",-0.954993929476072
"14","02/01/51",-1.11568330116975
"15","03/01/51",-0.977765838554858
"16","04/01/51",-1.30873387654656
"17","05/01/51",-1.66923522004736
"18","06/01/51",-1.21540885143306
"19","07/01/51",-0.543824850541094
"20","08/01/51",-0.287945770699045
"21","09/01/51",-0.717463756708995
"22","10/01/51",0.301812921529231
"23","11/01/51",0.042886792925065
"24","12/01/51",-0.135074153694365
"25","01/01/52",-0.629344719831589
"26","02/01/52",-0.445616882314663
"27","03/01/52",-0.862473100241598
"28","04/01/52",-0.60697784622544
"29","05/01/52",-1.76019507414742
"30","06/01/52",-1.76200313428822
"31","07/01/52",-2.16830733710009
"32","08/01/52",-1.97894670911457
"33","09/01/52",-0.901561274800612
"34","10/01/52",0.178461679297945
"35","11/01/52",-0.692546210251749
"36","12/01/52",-0.618263432017082
"37","01/01/53",-0.851740243566304
"38","02/01/53",-0.805314817688549
"39","03/01/53",-0.580578180576634
"40","04/01/53",-0.56158224387479
"41","05/01/53",-0.0806537823974276
"42","06/01/53",0.81353342257764
"43","07/01/53",1.32720139590294
"44","08/01/53",0.582712709903717
"45","09/01/53",0.00586611907119336
"46","10/01/53",-0.585238494950792
"47","11/01/53",-0.476367632372548
"48","12/01/53",-1.00005997214264
"49","01/01/54",-0.835497039739731
"50","02/01/54",-0.696667152436693
"51","03/01/54",-1.21110210581885
"52","04/01/54",-0.268345232804954
"53","05/01/54",-0.401094520494909
"54","06/01/54",-0.303738498331412
"55","07/01/54",-0.917628797823968
"56","08/01/54",-0.781526153502257
"57","09/01/54",-0.537877138866031
"58","10/01/54",-0.238273306385331
"59","11/01/54",-0.77010834545059
"60","12/01/54",-0.570175762561595
"61","01/01/55",-1.41903550980066
"62","02/01/55",-0.130370743430989
"63","03/01/55",-0.326870182103923
"64","04/01/55",-0.693795394552264
"65","05/01/55",-1.07202939457341
"66","06/01/55",-1.14294403289323
"67","07/01/55",-1.17237231167762
"68","08/01/55",-0.54216507465943
"69","09/01/55",-0.786982550893141
"70","10/01/55",-1.56038591848767
"71","11/01/55",-1.17737054116214
"72","12/01/55",-1.60078687203603
"73","01/01/56",-1.15973044470783
"74","02/01/56",-1.22637199272361
"75","03/01/56",-1.15705626277739
"76","04/01/56",-1.34724810451735
"77","05/01/56",0.323927987255561
"78","06/01/56",-0.0869403483103151
"79","07/01/56",0.131258890356707
"80","08/01/56",0.573203830615334
"81","09/01/56",-0.0666390440386275
"82","10/01/56",-0.515733031475026
"83","11/01/56",-2.3909487368377
"84","12/01/56",-2.06318229646422
"85","01/01/57",-0.715157355875303
"86","02/01/57",-0.353905355982968
"87","03/01/57",-0.0736664337429987
"88","04/01/57",-0.0547064814018086
"89","05/01/57",0.72010900571173
"90","06/01/57",0.797312790770894
"91","07/01/57",0.46759127371985
"92","08/01/57",0.470338611499123
"93","09/01/57",0.700968105831872
"94","10/01/57",0.63800382938074
"95","11/01/57",1.10268782204746
"96","12/01/57",0.551488565858049
"97","01/01/58",-0.765993265926069
"98","02/01/58",-0.510360919445267
"99","03/01/58",0.170007735673014
"100","04/01/58",0.820680363108809
"101","05/01/58",0.611718290900488
"102","06/01/58",0.549409402291412
"103","07/01/58",0.0356176297949708
"104","08/01/58",0.159132871938788
"105","09/01/58",0.157883152689623
"106","10/01/58",-0.334769328651221
"107","11/01/58",-1.16976946142867
"108","12/01/58",-0.919623742436828
"109","01/01/59",-0.554924475034172
"110","02/01/59",-0.404901618077217
"111","03/01/59",-0.515940571426535
"112","04/01/59",-0.755444543431108
"113","05/01/59",-0.41724403618592
"114","06/01/59",-0.209396194018747
"115","07/01/59",-0.856320123633613
"116","08/01/59",-0.591695414937061
"117","09/01/59",-0.50337075571651
"118","10/01/59",-0.0878281146287918
"119","11/01/59",-0.261226584770433
"120","12/01/59",-0.102911343544965
"121","01/01/60",-0.571120850342002
"122","02/01/60",-0.76166302178298
"123","03/01/60",-0.449175344678857
"124","04/01/60",-0.581198392916754
"125","05/01/60",-0.535840315288743
"126","06/01/60",0.441195894680593
"127","07/01/60",0.792538278452728
"128","08/01/60",0.421705118987871
"129","09/01/60",-0.369421745448009
"130","10/01/60",0.198711336306904
"131","11/01/60",-0.222485120570206
"132","12/01/60",-0.47630459150178
"133","01/01/61",-0.296049314920548
"134","02/01/61",-0.353043685323032
"135","03/01/61",-0.628572638733717
"136","04/01/61",-0.836795696659702
"137","05/01/61",0.481917012371528
"138","06/01/61",-0.210922269879476
"139","07/01/61",-1.00788067896729
"140","08/01/61",-1.18217941211618
"141","09/01/61",-0.667442481478919
"142","10/01/61",-0.234769569143005
"143","11/01/61",-0.539427739811008
"144","12/01/61",-0.612756106668435
"145","01/01/62",-0.50471117437068
"146","02/01/62",-0.127187299521883
"147","03/01/62",0.230527556643052
"148","04/01/62",-0.543046921405577
"149","05/01/62",-1.17461867009937
"150","06/01/62",-1.31327247376675
"151","07/01/62",-0.278693978229295
"152","08/01/62",-0.341444474199544
"153","09/01/62",-0.5171553508743
"154","10/01/62",-0.828340589352276
"155","11/01/62",-0.903709642953523
"156","12/01/62",-0.643232510941427
"157","01/01/63",0.288908803020604
"158","02/01/63",-0.0849434650989006
"159","03/01/63",-0.477129330919327
"160","04/01/63",-0.561689458701395
"161","05/01/63",-0.377716614773659
"162","06/01/63",-0.510611935964097
"163","07/01/63",-1.02100746689931
"164","08/01/63",-0.881196770979011
"165","09/01/63",0.204336172536663
"166","10/01/63",0.0194834036671597
"167","11/01/63",-0.467574003638457
"168","12/01/63",-0.0616531120916909
"169","01/01/64",0.0562267226480838
"170","02/01/64",-0.202023310040164
"171","03/01/64",-0.638635348832316
"172","04/01/64",-0.454452953822708
"173","05/01/64",-0.0278892111660832
"174","06/01/64",-0.0581198647294355
"175","07/01/64",-0.162549673539141
"176","08/01/64",-1.27073476884676
"177","09/01/64",-1.31690580333057
"178","10/01/64",-0.658999709331471
"179","11/01/64",-0.257882867858786
"180","12/01/64",-0.724209458435602
"181","01/01/65",-0.767052624460674
"182","02/01/65",-0.721450636750492
"183","03/01/65",-0.312505505472908
"184","04/01/65",0.0452717193655427
"185","05/01/65",-0.713840311909418
"186","06/01/65",-1.19914786469029
"187","07/01/65",-1.13981992427422
"188","08/01/65",-0.914637547472249
"189","09/01/65",-0.0256016296537026
"190","10/01/65",-0.495917586528737
"191","11/01/65",-0.427235948691226
"192","12/01/65",-0.178593578049913
"193","01/01/66",0.519231423163665
"194","02/01/66",0.470630753765126
"195","03/01/66",-0.138357154518852
"196","04/01/66",-0.354220470570473
"197","05/01/66",0.152723093770201
"198","06/01/66",-0.107503131841836
"199","07/01/66",-0.329368395973807
"200","08/01/66",-0.220067109750665
"201","09/01/66",-0.428778165384479
"202","10/01/66",-0.653264581509258
"203","11/01/66",-0.449817090619193
"204","12/01/66",-0.162314678815639
"205","01/01/67",-0.411139854842432
"206","02/01/67",-0.169079640171612
"207","03/01/67",0.37792318040991
"208","04/01/67",0.958585013600026
"209","05/01/67",1.71862238812584
"210","06/01/67",1.41888149131251
"211","07/01/67",0.761524188453736
"212","08/01/67",0.891913245553556
"213","09/01/67",0.952427476320578
"214","10/01/67",0.543987546925959
"215","11/01/67",0.266435557692919
"216","12/01/67",-0.212155730331964
"217","01/01/68",-0.238123079928893
"218","02/01/68",-0.646210255364523
"219","03/01/68",-0.331740945395406
"220","04/01/68",-0.0728317129010659
"221","05/01/68",-0.133959791855887
"222","06/01/68",0.0471314682584742
"223","07/01/68",0.198362794583258
"224","08/01/68",-0.356012429880059
"225","09/01/68",-0.0534647382471872
"226","10/01/68",-0.536731198430061
"227","11/01/68",-0.758078650976329
"228","12/01/68",-0.601851110376985
"229","01/01/69",0.101004839667281
"230","02/01/69",0.0987121130582755
"231","03/01/69",-0.0777040705206278
"232","04/01/69",-0.289576609411439
"233","05/01/69",0.0226167275712056
"234","06/01/69",-0.173950576425894
"235","07/01/69",0.883560894300108
"236","08/01/69",0.749391594658727
"237","09/01/69",0.506950115056142
"238","10/01/69",0.36530281473761
"239","11/01/69",0.0233046872055401
"240","12/01/69",0.137476478429997
"241","01/01/70",0.279609047924168
"242","02/01/70",0.238007273828692
"243","03/01/70",0.313930870580446
"244","04/01/70",0.349267914329413
"245","05/01/70",-0.336683424543994
"246","06/01/70",0.165466943350823
"247","07/01/70",-0.645425020676592
"248","08/01/70",-1.21626704931259
"249","09/01/70",-0.40411015599966
"250","10/01/70",-0.0108939636012782
"251","11/01/70",0.285550466657657
"252","12/01/70",0.878050452189358
"253","01/01/71",-0.472560102449042
"254","02/01/71",-0.82044918594234
"255","03/01/71",-0.871520082405566
"256","04/01/71",-1.2210851453356
"257","05/01/71",-2.13038077005995
"258","06/01/71",-2.43547795923508
"259","07/01/71",-2.53245788197155
"260","08/01/71",-2.08842725598294
"261","09/01/71",-1.52723392617443
"262","10/01/71",-1.18569118756315
"263","11/01/71",-1.14187182360531
"264","12/01/71",-0.653814635998772
"265","01/01/72",-0.738915842436456
"266","02/01/72",-1.1215340101727
"267","03/01/72",-1.20057263433852
"268","04/01/72",-1.48508732595339
"269","05/01/72",-1.56792808189462
"270","06/01/72",-1.99641720902013
"271","07/01/72",-1.39463828082966
"272","08/01/72",-1.06858106540597
"273","09/01/72",-1.30099922062262
"274","10/01/72",-1.61740044601586
"275","11/01/72",-0.809576027459748
"276","12/01/72",-0.288976005389881
"277","01/01/73",-0.277680985877574
"278","02/01/73",-0.212767172948984
"279","03/01/73",-0.445782843956967
"280","04/01/73",-0.555477913221061
"281","05/01/73",-0.747286405525697
"282","06/01/73",-1.10875884103386
"283","07/01/73",-1.23329748440048
"284","08/01/73",-0.717779162137405
"285","09/01/73",-0.390540054634861
"286","10/01/73",-0.757969811558723
"287","11/01/73",-0.194443965128259
"288","12/01/73",0.165098159705572
"289","01/01/74",0.668088057842713
"290","02/01/74",-0.73909910041434
"291","03/01/74",-0.753353913010948
"292","04/01/74",-0.712132355355172
"293","05/01/74",-0.296496078645325
"294","06/01/74",-0.0685108823944693
"295","07/01/74",0.211608936929184
"296","08/01/74",0.307622367921083
"297","09/01/74",0.390339339232963
"298","10/01/74",-0.220931340170943
"299","11/01/74",-0.15138577706302
"300","12/01/74",-0.416409414251456
"301","01/01/75",-0.15629169466885
"302","02/01/75",-0.259668645185783
"303","03/01/75",-0.16751326278419
"304","04/01/75",-0.870354101623651
"305","05/01/75",-1.08475188031266
"306","06/01/75",-1.19074706166335
"307","07/01/75",-1.0554306315987
"308","08/01/75",-0.205163294854371
"309","09/01/75",-1.04008889619423
"310","10/01/75",-0.504420173556908
"311","11/01/75",-0.836418766730829
"312","12/01/75",-0.891329009399709
"313","01/01/76",-0.566657035171216
"314","02/01/76",-0.863603687339017
"315","03/01/76",-0.848448992889051
"316","04/01/76",-1.22102741434988
"317","05/01/76",-1.44358059596878
"318","06/01/76",-1.45464893803
"319","07/01/76",-1.03723348903915
"320","08/01/76",-0.637845954169398
"321","09/01/76",-0.756818516422873
"322","10/01/76",-0.0278492770765139
"323","11/01/76",-0.0234340410274656
"324","12/01/76",-0.283891210889282
"325","01/01/77",0.23194742987803
"326","02/01/77",0.701836038360615
"327","03/01/77",0.657817023138151
"328","04/01/77",-0.305216541670708
"329","05/01/77",-0.0636736682069528
"330","06/01/77",0.316621637700692
"331","07/01/77",1.24281231054793
"332","08/01/77",1.27375125625859
"333","09/01/77",0.834126872536929
"334","10/01/77",0.236238897494648
"335","11/01/77",-0.169336716158558
"336","12/01/77",-0.00916215598218791
"337","01/01/78",0.762257554036889
"338","02/01/78",0.532101976300549
"339","03/01/78",0.881204554750382
"340","04/01/78",1.20778194596768
"341","05/01/78",0.903750320218261
"342","06/01/78",0.440459554448076
"343","07/01/78",-0.403892176630704
"344","08/01/78",-0.430497047693833
"345","09/01/78",-0.0251499404725821
"346","10/01/78",0.607265309795089
"347","11/01/78",0.507507144716447
"348","12/01/78",0.646869074239436
"349","01/01/79",1.54772061117135
"350","02/01/79",0.634598830937529
"351","03/01/79",0.814266513405449
"352","04/01/79",1.28499546266951
"353","05/01/79",1.12413292771975
"354","06/01/79",1.03511581456532
"355","07/01/79",0.682102730416733
"356","08/01/79",0.65710776525995
"357","09/01/79",0.675826514220756
"358","10/01/79",0.540586060155993
"359","11/01/79",1.00735200678363
"360","12/01/79",0.953316367686848
"361","01/01/80",-0.385800488541186
"362","02/01/80",-0.514393495011103
"363","03/01/80",0.369667745337052
"364","04/01/80",0.391049065753696
"365","05/01/80",-0.0282637874859021
"366","06/01/80",-0.225030170996552
"367","07/01/80",-0.835289386627467
"368","08/01/80",-0.462882915268774
"369","09/01/80",-0.618790972815908
"370","10/01/80",-0.348274870411209
"371","11/01/80",-0.0495007900197221
"372","12/01/80",-0.115395459943734
"373","01/01/81",-0.155787803480685
"374","02/01/81",0.265749742621151
"375","03/01/81",0.541231885086745
"376","04/01/81",2.0416120226829
"377","05/01/81",1.58775529043708
"378","06/01/81",1.6246884100787
"379","07/01/81",0.894405415200669
"380","08/01/81",0.751808080984198
"381","09/01/81",0.945219688765381
"382","10/01/81",0.871512001623278
"383","11/01/81",0.373454266875658
"384","12/01/81",0.314218319476704
"385","01/01/82",0.401850811889112
"386","02/01/82",0.844047609048531
"387","03/01/82",0.491070575222535
"388","04/01/82",-0.214366893319454
"389","05/01/82",-0.220499487948078
"390","06/01/82",-0.612905105980842
"391","07/01/82",-1.77764153642499
"392","08/01/82",-1.27321956727816
"393","09/01/82",-1.03777509571418
"394","10/01/82",-0.697638549882433
"395","11/01/82",-0.645574422674658
"396","12/01/82",0.250468689958443
"397","01/01/83",-0.174024390061791
"398","02/01/83",-0.105159497313687
"399","03/01/83",0.85231399424779
"400","04/01/83",0.964153841871809
"401","05/01/83",1.03340765612159
"402","06/01/83",1.29279805509293
"403","07/01/83",1.56699349407269
"404","08/01/83",0.532087447850601
"405","09/01/83",0.746357364175112
"406","10/01/83",0.164583022827687
"407","11/01/83",0.30458085105309
"408","12/01/83",1.4090376786341
"409","01/01/84",1.35707244155017
"410","02/01/84",0.0771573682963524
"411","03/01/84",0.0914513431691929
"412","04/01/84",0.127995417255949
"413","05/01/84",0.0833714284184996
"414","06/01/84",0.802062918148611
"415","07/01/84",0.212119691721771
"416","08/01/84",0.499073979647263
"417","09/01/84",0.272260775708634
"418","10/01/84",0.516560827260432
"419","11/01/84",0.589264503599185
"420","12/01/84",1.26219445257448
"421","01/01/85",1.57351528310075
"422","02/01/85",1.59677082087602
"423","03/01/85",0.601855815934908
"424","04/01/85",-0.518124827786106
"425","05/01/85",-0.484307332804589
"426","06/01/85",-1.21671887859702
"427","07/01/85",-0.830055974423885
"428","08/01/85",-0.857732713222504
"429","09/01/85",-0.617011540933796
"430","10/01/85",-0.372231169239334
"431","11/01/85",0.29611964519743
"432","12/01/85",0.648222602428059
"433","01/01/86",0.993692608059222
"434","02/01/86",0.922445416916162
"435","03/01/86",-0.0970261678221109
"436","04/01/86",0.462519649664224
"437","05/01/86",-0.163660817445539
"438","06/01/86",-0.565156301888435
"439","07/01/86",-0.86575192115877
"440","08/01/86",-0.857567934886269
"441","09/01/86",-0.382294296246508
"442","10/01/86",0.471173559194026
"443","11/01/86",1.24179436521524
"444","12/01/86",1.80122674597711
"445","01/01/87",0.789712558697869
"446","02/01/87",0.919243292133931
"447","03/01/87",1.37603617121425
"448","04/01/87",1.3053529185658
"449","05/01/87",0.880780426431042
"450","06/01/87",0.456495090509238
"451","07/01/87",0.233772763415523
"452","08/01/87",0.83683536104534
"453","09/01/87",1.11186623152183
"454","10/01/87",0.122341760474703
"455","11/01/87",0.507045949890238
"456","12/01/87",0.282301099900075
"457","01/01/88",1.15430491133694
"458","02/01/88",1.3514141781944
"459","03/01/88",0.0702162581172002
"460","04/01/88",0.394623635989695
"461","05/01/88",0.313301049223494
"462","06/01/88",-0.264706018340328
"463","07/01/88",0.155062103724998
"464","08/01/88",0.487549613351407
"465","09/01/88",0.254439816202806
"466","10/01/88",0.623760641269062
"467","11/01/88",0.415973152114969
"468","12/01/88",-0.276643664444513
"469","01/01/89",-0.153335663211613
"470","02/01/89",0.327040563924643
"471","03/01/89",0.14436645111393
"472","04/01/89",0.657958477821565
"473","05/01/89",0.332572350410097
"474","06/01/89",0.0563376803437005
"475","07/01/89",0.245745128587536
"476","08/01/89",0.410013859686644
"477","09/01/89",0.595055192385031
"478","10/01/89",0.422719481846561
"479","11/01/89",0.481981408944272
"480","12/01/89",-0.0257179317489752
"481","01/01/90",0.332434638762725
"482","02/01/90",-0.0658803279511631
"483","03/01/90",-0.123093194105541
"484","04/01/90",0.650029383361866
"485","05/01/90",0.534141249357439
"486","06/01/90",0.409592454686113
"487","07/01/90",0.211833776015302
"488","08/01/90",0.189058467097904
"489","09/01/90",-0.129346509666547
"490","10/01/90",-0.110368518077809
"491","11/01/90",0.449717435459404
"492","12/01/90",0.487234572201724
"493","01/01/91",0.804703409333066
"494","02/01/91",-0.508328478803615
"495","03/01/91",0.0810912758638353
"496","04/01/91",-0.18003293863275
"497","05/01/91",-0.321604291655366
"498","06/01/91",0.250771327997031
"499","07/01/91",1.00699131223171
"500","08/01/91",0.707984507083893
"501","09/01/91",0.88777043087327
"502","10/01/91",0.904750516233237
"503","11/01/91",1.35069043411995
"504","12/01/91",0.389305825314849
"505","01/01/92",0.415596954276502
"506","02/01/92",-0.0161591867268409
"507","03/01/92",-0.411812660304587
"508","04/01/92",-0.0126062462298685
"509","05/01/92",0.392413584161145
"510","06/01/92",0.459344690098711
"511","07/01/92",-0.537144424150819
"512","08/01/92",-0.135233964609063
"513","09/01/92",-0.225267341927342
"514","10/01/92",-0.240225166730259
"515","11/01/92",0.353517290650179
"516","12/01/92",-0.504157449392116
"517","01/01/93",0.1256920449871
"518","02/01/93",-0.12563731831134
"519","03/01/93",0.585346428130794
"520","04/01/93",1.44439064557968
"521","05/01/93",1.10924008007809
"522","06/01/93",0.521696341912384
"523","07/01/93",0.704906907742438
"524","08/01/93",1.17782020309697
"525","09/01/93",0.637682900156664
"526","10/01/93",0.355687434906545
"527","11/01/93",1.26795249071944
"528","12/01/93",1.00780249209872
"529","01/01/94",0.554320856356872
"530","02/01/94",1.68996924985929
"531","03/01/94",0.545317573574088
"532","04/01/94",0.730600327339388
"533","05/01/94",0.68375839783972
"534","06/01/94",0.624611224655224
"535","07/01/94",-0.114217832360579
"536","08/01/94",-0.566294797088789
"537","09/01/94",-0.00193232459866482
"538","10/01/94",0.123269416067911
"539","11/01/94",0.262363202505462
"540","12/01/94",0.0802634752092316
"541","01/01/95",-0.0104522147145041
"542","02/01/95",0.0068680285881071
"543","03/01/95",-0.138226782315937
"544","04/01/95",-0.280448106233962
"545","05/01/95",-0.0303741780453888
"546","06/01/95",0.0524382511882678
"547","07/01/95",0.18366215378046
"548","08/01/95",1.13955381383067
"549","09/01/95",1.29767470353323
"550","10/01/95",0.578257771289867
"551","11/01/95",0.085252281723787
"552","12/01/95",0.485844555604474
"553","01/01/96",0.953878156592786
"554","02/01/96",0.838890708476791
"555","03/01/96",1.4126793134998
"556","04/01/96",1.20679955646578
"557","05/01/96",1.10518500505461
"558","06/01/96",0.34053708402359
"559","07/01/96",0.243827600517999
"560","08/01/96",0.0663158971330394
"561","09/01/96",0.139034090806609
"562","10/01/96",0.0951226930255475
"563","11/01/96",0.446742002690292
"564","12/01/96",0.60136119747008
"565","01/01/97",0.294209516642656
"566","02/01/97",0.408486130910561
"567","03/01/97",-0.0292580657152702
"568","04/01/97",0.0470815904327142
"569","05/01/97",1.0160821563382
"570","06/01/97",1.65985361632446
"571","07/01/97",1.76386228689681
"572","08/01/97",1.38218141379564
"573","09/01/97",1.00345365476349
"574","10/01/97",0.505230782472569
"575","11/01/97",0.449565801243095
"576","12/01/97",0.255226073553786
"577","01/01/98",-0.474228576397645
"578","02/01/98",-0.299532656618596
"579","03/01/98",1.62147668022257
"580","04/01/98",1.39303849322175
"581","05/01/98",0.460729237858449
"582","06/01/98",-0.00907966122031212
"583","07/01/98",1.35438722987538
"584","08/01/98",0.895993810632954
"585","09/01/98",0.0246900744412256
"586","10/01/98",-0.0573323880848677
"587","11/01/98",1.08556933696989
"588","12/01/98",0.778009581025285
"589","01/01/99",0.375489177987101
"590","02/01/99",-0.232766477492354
"591","03/01/99",-0.518680384443344
"592","04/01/99",-0.824334340164964
"593","05/01/99",-1.16808713287237
"594","06/01/99",-0.473725907342589
"595","07/01/99",0.0116393964575685
"596","08/01/99",-0.765932624754698
"597","09/01/99",-0.355429021236689
"598","10/01/99",-0.562706259929616
"599","11/01/99",-0.811854313937542
"600","12/01/99",-1.13612362822396
"601","01/01/00",-1.44110305146213
"602","02/01/00",-0.444632713743688
"603","03/01/00",0.213986993018214
"604","04/01/00",0.499722952514118
"605","05/01/00",0.498198212863391
"606","06/01/00",0.84738172898474
"607","07/01/00",0.893250432675299
"608","08/01/00",0.0645826562591221
"609","09/01/00",-0.143986758006656
"610","10/01/00",-0.0522479771271996
"611","11/01/00",0.60023484731336
"612","12/01/00",1.43626068517282
"613","01/01/01",2.23989755959432
"614","02/01/01",2.54261851357296
"615","03/01/01",1.92452973275162
"616","04/01/01",1.98625881913746
"617","05/01/01",1.33154188457917
"618","06/01/01",0.97298745730001
"619","07/01/01",0.430652108853278
"620","08/01/01",0.368438179078309
"621","09/01/01",0.337096344841563
"622","10/01/01",0.399856404765793
"623","11/01/01",0.110270413975029
"624","12/01/01",0.0684279001054718
"625","01/01/02",-0.174408132539374
"626","02/01/02",-0.250164249203289
"627","03/01/02",0.598166011132138
"628","04/01/02",1.10674793055058
"629","05/01/02",1.65621280059745
"630","06/01/02",1.41433650757308
"631","07/01/02",2.01156306104816
"632","08/01/02",1.55183758683827
"633","09/01/02",0.952356075139149
"634","10/01/02",0.594498243668805
"635","11/01/02",1.03537459667448
"636","12/01/02",1.34327818567703
"637","01/01/03",1.50395864774169
"638","02/01/03",1.65578928247661
"639","03/01/03",1.83163640439591
"640","04/01/03",1.61982006491061
"641","05/01/03",1.85891444176314
"642","06/01/03",1.40836596731906
"643","07/01/03",1.1575909162993
"644","08/01/03",1.36251217126846
"645","09/01/03",1.8753442203869
"646","10/01/03",1.67139375015445
"647","11/01/03",1.53493448634348
"648","12/01/03",1.02805848793208
"649","01/01/04",0.4637397554369
"650","02/01/04",0.688926329249111
"651","03/01/04",0.588476024426358
"652","04/01/04",0.810177808956486
"653","05/01/04",1.28539496308962
"654","06/01/04",1.87250134462248
"655","07/01/04",1.78343483514112
"656","08/01/04",0.770780311978382
"657","09/01/04",0.636133179392504
"658","10/01/04",0.17281012237072
"659","11/01/04",0.3355872909255
"660","12/01/04",0.630226586672032
"661","01/01/05",1.27183107456253
"662","02/01/05",1.28706466161605
"663","03/01/05",1.98445165693841
"664","04/01/05",1.0298684849252
"665","05/01/05",1.3095841865035
"666","06/01/05",1.35095869182892
"667","07/01/05",2.5516800760575
"668","08/01/05",1.86158142659975
"669","09/01/05",0.843848587054273
"670","10/01/05",0.654061652396036
"671","11/01/05",0.300255575217307
"672","12/01/05",-0.637794825845681
"673","01/01/06",-0.0444306756379893
"674","02/01/06",-0.0370067975321866
"675","03/01/06",-0.0342129363435442
"676","04/01/06",-0.299842892695502
"677","05/01/06",-0.251725592964288
"678","06/01/06",0.553162515001453
"679","07/01/06",0.656517846104891
"680","08/01/06",0.353459106839221
"681","09/01/06",0.312461983574473
"682","10/01/06",0.718577636972718
"683","11/01/06",0.518184129918075
"684","12/01/06",0.0852119823937993
"685","01/01/07",-0.145694035474899
"686","02/01/07",0.656909540761262
"687","03/01/07",-0.808370453973665
"688","04/01/07",-0.490854720620479
"689","05/01/07",-0.830641633415919
"690","06/01/07",0.160269107345654
"691","07/01/07",0.71028801507276
"692","08/01/07",1.0855020828869
"693","09/01/07",-0.0414867754215779
"694","10/01/07",-0.169162332363751
"695","11/01/07",-0.0538605017911481
"696","12/01/07",0.312187879477911
"697","01/15/08",-0.315923518384807
"698","02/15/08",-0.852088816322224
"699","03/15/08",-0.99919102355109
"700","04/15/08",-0.991789195762502
"701","05/15/08",-0.957382247125244
"702","06/15/08",-0.913549793965143
"703","07/15/08",-0.472336718893569
"704","08/15/08",0.21724543105001
"705","09/15/08",-0.169122731232125
"706","10/15/08",0.347018162193506
"707","11/15/08",-0.381640126564256
"708","12/15/08",-0.743266536641623
"709","01/15/09",-0.970092967724549
"710","02/15/09",-0.815614085016853
"711","03/15/09",-0.834280214697608
"712","04/15/09",-1.36127212635019
"713","05/15/09",-0.616745830503414
"714","06/15/09",-0.1882796574222
"715","07/15/09",-0.429007500734018
"716","08/15/09",-0.583631829075191
"717","09/15/09",-0.183808486422767
"718","10/15/09",0.446916065138319
"719","11/15/09",0.136657151798515
"720","12/15/09",0.232893866537463
"721","01/15/10",-0.00933577566225406
"722","02/15/10",-0.039699693919038
"723","03/15/10",-0.622807102176644
"724","04/15/10",-0.839472585312172
"725","05/15/10",-0.797498111764941
"726","06/15/10",-0.967926624190548
"727","07/15/10",-0.0658706909288531
"728","08/15/10",-0.341659465561742
"729","09/15/10",0.0321250438042309
"730","10/15/10",0.0548870699561161
"731","11/15/10",0.243132048934374
"732","12/15/10",0.00627445965074003
"733","01/15/11",-0.350559900236397
"734","02/15/11",0.154461705632022
"735","03/15/11",0.253133041885398
"736","04/15/11",0.20042119993646
"737","05/15/11",0.437014127929654
"738","06/15/11",-0.223111585592446
"739","07/15/11",-0.820743655704934
"740","08/15/11",-0.210290289443472
"741","09/15/11",-0.331482404276081
"742","10/15/11",0.207909711677095
"743","11/15/11",-0.137087462429443
"744","12/15/11",-0.242109090889521
"745","01/15/12",-1.12863576145458
"746","02/15/12",-0.919531308620682
"747","03/15/12",-1.11058139134927
"748","04/15/12",-1.18878349653222
"749","05/15/12",-0.932454229322384
"750","06/15/12",-0.670897491762172
"751","07/15/12",-0.653410840617574
"752","08/15/12",-0.899135384870612
"753","09/15/12",-1.35717538549848
"754","10/15/12",-0.911804838672928
"755","11/15/12",-0.626821780374841
"756","12/15/12",-1.19746471438354
"757","01/15/13",-0.582480521229825
"758","02/15/13",-0.38198421265849
"759","03/15/13",-0.414537491823506
"760","04/15/13",-0.159682795967218
"761","05/15/13",-0.396205040049213
"762","06/15/13",0.445588290529407
"763","07/15/13",0.362267668804397
"764","08/15/13",0.46446335574855
"765","09/15/13",-0.0106953683754672
"766","10/15/13",0.0866375416517258
"767","11/15/13",0.446122622319862
"768","12/15/13",0.948543657923279
